symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
CIPLA.NS,2019-03-22,2019-03-25,stop,535.3349,525.3372,1,-10.53
TECHM.NS,2019-03-15,2019-03-26,stop,795.7952,774.2252,2,-44.71
CIPLA.NS,2019-03-27,2019-03-28,stop,533.0326,525.0373,4,-34.10
IDFCFIRSTB.NS,2019-03-05,2019-04-01,target,47.9240,56.7829,357,3143.97
HINDPETRO.NS,2019-04-10,2019-04-23,stop,172.1720,164.5353,2,-15.61
MOTHERSON.NS,2019-04-16,2019-04-23,stop,42.5611,40.8051,2,-3.60
PETRONET.NS,2019-04-24,2019-05-03,stop,237.8377,233.4664,1,-4.61
TATASTEEL.NS,2019-05-07,2019-05-08,stop,54.5222,52.6923,5,-9.42
IOC.NS,2019-04-25,2019-05-09,stop,102.8695,100.1997,1,-2.77
PETRONET.NS,2019-05-08,2019-05-09,stop,239.2391,234.3155,1,-5.16
MARICO.NS,2019-05-10,2019-05-13,stop,357.8076,349.7999,1,-8.36
ITC.NS,2019-05-13,2019-05-14,stop,290.4166,280.0682,1,-10.63
SBIN.NS,2019-05-15,2019-05-23,target,317.0668,358.5922,1,41.19
BHARTIARTL.NS,2019-04-01,2019-05-24,target,301.0803,349.2251,67,3203.92
DIVISLAB.NS,2019-05-24,2019-05-27,stop,1745.7444,1690.3084,1,-57.15
CIPLA.NS,2019-05-24,2019-06-07,stop,569.4846,543.2064,38,-1019.71
PETRONET.NS,2019-05-23,2019-06-07,stop,241.6915,235.3645,1,-6.57
CIPLA.NS,2019-06-11,2019-06-17,stop,563.1627,549.4501,1,-14.27
CHOLAFIN.NS,2019-05-27,2019-06-20,stop,299.1595,276.0138,6,-140.60
INFY.NS,2019-06-10,2019-06-27,stop,751.6511,728.2712,27,-651.24
ULTRACEMCO.NS,2019-06-27,2019-06-28,stop,4651.5480,4551.4451,4,-418.82
BPCL.NS,2019-06-27,2019-07-01,stop,197.4974,189.3105,5,-41.90
GODREJCP.NS,2019-07-01,2019-07-02,stop,674.2237,665.2842,1,-9.61
HCLTECH.NS,2019-03-28,2019-07-05,stop,528.7033,509.4901,4,-78.93
AUBANK.NS,2019-06-21,2019-07-08,stop,348.8486,332.4673,6,-100.33
GODREJCP.NS,2019-07-02,2019-07-08,stop,674.5741,661.3382,1,-13.90
HINDUNILVR.NS,2019-06-28,2019-07-08,stop,1789.3380,1758.4902,10,-326.22
IOC.NS,2019-07-05,2019-07-08,stop,105.0525,100.5497,19,-87.51
KOTAKBANK.NS,2019-07-04,2019-07-09,stop,296.6965,292.1776,1,-4.81
BANKBARODA.NS,2019-07-10,2019-07-15,stop,126.8134,122.6273,177,-763.01
NHPC.NS,2019-07-16,2019-07-17,stop,24.4244,23.9760,5,-2.36
BHARTIARTL.NS,2019-07-02,2019-07-18,stop,344.7287,334.2830,1,-10.79
FEDERALBNK.NS,2019-06-26,2019-07-18,stop,104.6546,100.7492,1,-4.01
KOTAKBANK.NS,2019-07-15,2019-07-22,stop,299.0588,294.1157,16,-83.84
HINDALCO.NS,2019-07-22,2019-07-24,stop,204.4042,197.9020,5,-33.52
ASIANPAINT.NS,2019-07-22,2019-07-26,target,1406.2552,1512.3864,3,314.02
GODREJPROP.NS,2019-07-26,2019-08-02,stop,948.8482,925.5370,5,-121.24
ICICIPRULI.NS,2019-07-15,2019-08-14,stop,390.7905,367.7320,43,-1007.82
LUPIN.NS,2019-07-26,2019-08-14,stop,778.4779,735.8136,1,-43.42
TCS.NS,2019-08-05,2019-08-16,stop,2212.2106,2163.3350,2,-102.13
TCS.NS,2019-08-16,2019-08-19,stop,2242.5206,2165.2330,9,-715.42
KOTAKBANK.NS,2019-08-19,2019-08-22,stop,301.6014,295.2046,65,-435.19
BHARTIARTL.NS,2019-08-16,2019-08-26,stop,357.5019,340.5588,2,-34.58
BHARTIARTL.NS,2019-08-26,2019-08-27,stop,352.6873,343.6967,56,-522.97
IDFCFIRSTB.NS,2019-09-26,2019-09-27,stop,43.2432,42.2577,2,-2.06
NHPC.NS,2019-10-16,2019-10-17,stop,23.9239,23.2268,4,-2.88
ADANIPOWER.NS,2019-10-17,2019-10-31,target,12.4825,13.4577,9,8.66
NTPC.NS,2019-11-06,2019-11-07,stop,121.6215,119.4305,1,-2.31
BEL.NS,2019-11-20,2019-11-22,stop,37.4875,36.4968,1,-1.03
CANBK.NS,2019-11-15,2019-11-26,target,40.7204,45.8505,2,10.17
PNB.NS,2019-12-05,2019-12-06,stop,64.0320,61.3886,2,-5.41
PFC.NS,2019-12-11,2020-01-21,stop,90.5305,86.3136,1,-4.31
DABUR.NS,2019-08-27,2020-01-24,target,437.4371,500.5915,44,2758.16
JSWSTEEL.NS,2020-01-24,2020-01-27,stop,269.2190,263.8360,81,-457.62
LTF.NS,2020-01-22,2020-01-30,stop,111.2598,107.8783,1,-3.49
BAJFINANCE.NS,2020-01-27,2020-02-06,target,420.9857,455.1305,51,1719.05
AMBUJACEM.NS,2020-02-07,2020-02-17,stop,210.2101,202.2476,1,-8.17
RECLTD.NS,2020-02-05,2020-02-17,stop,110.6053,103.6213,1,-7.09
WIPRO.NS,2020-02-20,2020-02-24,stop,124.2992,122.1278,2,-4.59
BIOCON.NS,2020-02-06,2020-02-28,stop,298.6484,287.8120,77,-856.99
BIOCON.NS,2020-03-03,2020-03-12,stop,302.3021,292.1576,74,-772.68
DMART.NS,2020-04-09,2020-04-15,stop,2393.8462,2159.9195,5,-1181.02
NESTLEIND.NS,2020-05-18,2020-05-19,stop,828.3277,809.2876,1,-19.86
COLPAL.NS,2020-05-11,2020-05-21,stop,1371.3703,1305.6933,14,-938.22
POWERGRID.NS,2020-06-02,2020-06-05,target,90.6813,97.4963,1,6.72
NESTLEIND.NS,2020-05-26,2020-06-17,stop,830.5775,806.7426,23,-567.03
HINDPETRO.NS,2020-06-05,2020-06-22,target,134.6345,153.0358,1,18.26
HINDZINC.NS,2020-05-29,2020-06-22,target,169.1690,185.3254,2,31.96
NTPC.NS,2020-06-23,2020-07-01,stop,95.9459,93.2567,1,-2.78
HDFCLIFE.NS,2020-06-18,2020-07-03,target,511.2108,564.6675,36,1905.08
ONGC.NS,2020-07-06,2020-07-08,stop,84.2342,81.0189,14,-46.17
BHARTIARTL.NS,2020-07-10,2020-07-15,stop,560.3007,549.4244,2,-22.86
TECHM.NS,2020-06-22,2020-07-15,target,545.5451,604.9482,1,58.83
CIPLA.NS,2020-07-16,2020-07-17,target,644.1437,682.1147,2,74.62
PIIND.NS,2020-07-03,2020-07-23,target,1598.5974,1800.1386,12,2398.10
JUBLFOOD.NS,2020-07-16,2020-07-27,stop,346.7465,332.5172,1,-14.57
MOTHERSON.NS,2020-07-24,2020-07-27,stop,26.5832,25.8751,2,-1.47
ZYDUSLIFE.NS,2020-07-17,2020-07-27,stop,363.0127,351.7480,1,-11.62
GAIL.NS,2020-07-21,2020-07-28,stop,67.9679,64.6020,2,-6.86
AXISBANK.NS,2020-07-29,2020-07-31,stop,440.4401,423.9757,2,-33.79
ITC.NS,2020-07-23,2020-08-03,stop,190.7515,185.1759,113,-651.29
TITAN.NS,2020-07-17,2020-08-03,target,973.9232,1085.2695,1,110.32
BIOCON.NS,2020-08-03,2020-08-07,stop,413.2129,400.3993,2,-26.44
HAVELLS.NS,2020-07-31,2020-08-10,target,582.0816,620.2473,1,37.56
AXISBANK.NS,2020-08-11,2020-08-14,stop,437.4371,426.7230,3,-33.44
ICICIGI.NS,2020-08-03,2020-08-17,stop,1331.3303,1294.7043,16,-607.02
AXISBANK.NS,2020-08-19,2020-08-20,stop,447.6974,434.8648,1,-13.27
IOC.NS,2020-08-20,2020-08-27,stop,59.3927,58.0086,8,-11.54
ICICIPRULI.NS,2020-08-27,2020-08-31,stop,452.7524,441.5581,1,-11.64
BPCL.NS,2020-08-31,2020-09-01,stop,211.2111,203.8730,2,-15.09
GRASIM.NS,2020-08-18,2020-09-03,target,632.1207,714.8438,34,2789.69
AMBUJACEM.NS,2020-09-03,2020-09-04,stop,218.7186,211.0388,2,-15.79
POWERGRID.NS,2020-08-13,2020-09-07,stop,101.2725,97.3276,2,-8.09
SUNPHARMA.NS,2020-09-04,2020-09-07,stop,528.1778,505.6939,1,-23.00
INFY.NS,2020-09-03,2020-09-14,target,927.3267,974.7455,26,1208.16
HINDZINC.NS,2020-09-11,2020-09-17,stop,222.6725,217.7821,1,-5.11
AMBUJACEM.NS,2020-09-17,2020-09-21,stop,221.2211,215.8340,1,-5.61
PFC.NS,2020-09-11,2020-09-21,stop,73.5135,70.9290,1,-2.66
DLF.NS,2020-09-14,2020-09-22,stop,157.0569,149.0009,3,-24.63
BIOCON.NS,2020-09-10,2020-09-24,stop,432.4321,409.2904,1,-23.56
DLF.NS,2020-09-29,2020-09-30,stop,158.5793,152.4974,1,-6.24
INFY.NS,2020-09-14,2020-10-05,target,957.4785,1038.4317,26,2078.84
MOTHERSON.NS,2020-09-30,2020-10-12,stop,32.0370,30.5424,5,-7.63
DLF.NS,2020-10-05,2020-10-14,stop,158.8587,153.3465,2,-11.34
IDFCFIRSTB.NS,2020-10-07,2020-10-15,stop,31.4815,30.3696,1,-1.14
COLPAL.NS,2020-10-05,2020-10-21,stop,1451.4003,1411.0879,1,-41.74
JSWSTEEL.NS,2020-09-28,2020-10-21,target,275.4252,320.5896,1,44.87
KOTAKBANK.NS,2020-10-20,2020-10-27,target,276.2761,309.4829,1,32.91
GODREJPROP.NS,2020-10-21,2020-11-02,target,938.9382,1124.8474,2,369.75
PIIND.NS,2020-10-05,2020-11-04,target,2012.0105,2272.8001,3,775.94
KOTAKBANK.NS,2020-10-27,2020-11-06,target,290.6452,343.8975,1,52.94
DABUR.NS,2020-11-04,2020-11-11,stop,524.2620,509.0406,14,-220.33
NAUKRI.NS,2020-09-25,2020-11-20,target,696.6862,808.1798,1,110.74
TECHM.NS,2020-11-02,2020-11-24,target,821.8107,877.2829,2,109.25
BAJAJ-AUTO.NS,2020-11-11,2020-11-27,target,3025.0228,3179.4240,2,302.60
MARICO.NS,2020-11-27,2020-12-01,stop,376.7265,367.7819,17,-158.39
ZYDUSLIFE.NS,2020-10-05,2020-12-07,target,406.9066,479.6002,47,3395.77
HINDUNILVR.NS,2020-11-24,2020-12-08,target,2149.5478,2269.9460,1,118.19
MUTHOOTFIN.NS,2020-12-15,2020-12-21,stop,1199.6988,1171.8273,20,-581.15
TCS.NS,2020-12-01,2020-12-24,target,2733.6816,2918.6494,2,364.28
INFY.NS,2020-12-02,2021-01-04,target,1141.3905,1268.3655,1,125.77
HINDZINC.NS,2020-11-12,2021-01-05,target,225.7256,257.7573,7,222.53
IDFCFIRSTB.NS,2020-12-24,2021-01-06,target,36.1681,42.1703,3,17.89
BPCL.NS,2021-01-04,2021-01-08,target,192.5462,198.9653,6,37.34
PETRONET.NS,2021-01-05,2021-01-08,target,253.3532,269.1952,7,109.06
BPCL.NS,2021-01-08,2021-01-13,target,197.6975,211.1279,7,92.58
AUBANK.NS,2021-01-12,2021-01-27,stop,452.7024,436.3134,4,-67.33
POWERGRID.NS,2020-12-23,2021-01-29,stop,107.7726,103.9585,224,-878.08
SHRIRAMFIN.NS,2021-01-29,2021-02-02,target,237.9189,271.8640,1,33.69
ITC.NS,2021-01-13,2021-02-04,target,199.8566,217.7682,8,141.62
INDUSTOWER.NS,2021-02-04,2021-02-08,stop,253.2531,239.7301,6,-82.62
MOTHERSON.NS,2021-02-09,2021-02-12,target,45.2353,53.1339,1,7.85
GAIL.NS,2021-02-02,2021-02-18,target,86.5198,96.1762,5,47.83
HDFCAMC.NS,2021-02-08,2021-02-18,stop,1538.5875,1479.2446,1,-60.85
IOC.NS,2021-02-19,2021-02-22,stop,66.6332,63.4698,2,-6.46
GODREJCP.NS,2020-12-24,2021-02-23,stop,720.9204,693.3062,8,-226.57
KOTAKBANK.NS,2021-02-23,2021-02-24,stop,393.1965,377.6311,14,-223.31
BPCL.NS,2021-02-18,2021-02-25,target,207.7788,229.2648,9,191.41
BHARTIARTL.NS,2021-02-25,2021-02-26,stop,569.4976,554.2293,3,-47.49
MARICO.NS,2021-01-29,2021-02-26,stop,418.0177,401.8479,59,-978.21
SUNPHARMA.NS,2021-02-26,2021-03-01,stop,619.5191,599.7000,41,-837.58
BEL.NS,2021-02-24,2021-03-04,target,45.2452,51.5935,120,755.99
WIPRO.NS,2021-03-04,2021-03-05,stop,218.5434,213.9109,29,-140.61
BOSCHLTD.NS,2021-03-01,2021-03-05,stop,15302.2908,14905.0837,1,-412.31
HINDZINC.NS,2021-03-12,2021-03-17,stop,308.1540,294.9548,1,-13.50
LT.NS,2021-03-08,2021-03-17,stop,1478.7390,1437.6612,14,-595.50
BAJAJHLDNG.NS,2021-03-18,2021-03-19,stop,3591.5889,3477.2201,5,-589.52
ITC.NS,2021-03-19,2021-03-25,stop,211.1858,203.8377,94,-710.22
JSWSTEEL.NS,2021-03-02,2021-03-30,target,408.8586,462.6760,23,1227.78
TATASTEEL.NS,2021-02-08,2021-04-01,target,69.4347,83.0078,1,13.50
JUBLFOOD.NS,2021-03-30,2021-04-05,stop,584.0336,571.4281,21,-276.85
ITC.NS,2021-04-01,2021-04-05,stop,211.9473,204.6073,2,-15.10
JINDALSTEL.NS,2021-03-30,2021-04-06,target,329.7648,392.0039,52,3217.67
HINDPETRO.NS,2021-04-05,2021-04-09,stop,159.5131,154.8450,3,-14.48
MOTHERSON.NS,2021-04-07,2021-04-12,stop,58.0893,55.2711,5,-14.37
TECHM.NS,2021-04-06,2021-04-15,stop,1008.2075,977.2221,20,-639.56
GAIL.NS,2021-04-15,2021-04-19,stop,93.7604,89.9550,209,-814.52
APOLLOHOSP.NS,2021-04-05,2021-04-22,target,2973.8715,3316.6062,4,1358.36
INDUSTOWER.NS,2021-04-20,2021-04-22,stop,263.7636,251.7980,2,-24.45
NESTLEIND.NS,2021-04-20,2021-04-22,stop,871.4355,842.2971,21,-629.90
MOTHERSON.NS,2021-04-28,2021-05-03,stop,59.5910,57.8095,4,-7.36
SBILIFE.NS,2021-04-23,2021-05-05,target,921.5709,1013.3810,11,999.27
CHOLAFIN.NS,2021-04-23,2021-05-10,stop,559.7594,532.7169,37,-1020.78
PIDILITIND.NS,2021-05-06,2021-05-14,target,909.3087,950.3889,12,481.80
UPL.NS,2021-05-10,2021-05-14,target,643.6432,737.3819,30,2791.45
AMBUJACEM.NS,2021-04-26,2021-05-19,target,299.0989,322.9220,1,23.51
NESTLEIND.NS,2021-05-14,2021-05-27,target,848.2977,892.1364,39,1675.77
ITC.NS,2021-05-24,2021-06-01,target,202.2699,211.0234,2,17.09
MOTHERSON.NS,2021-05-06,2021-06-02,target,60.6054,70.1186,8,75.58
TATACONSUM.NS,2021-05-17,2021-06-07,target,650.1497,691.8069,1,40.99
DABUR.NS,2021-06-07,2021-06-14,target,545.5451,566.6617,1,20.56
CHOLAFIN.NS,2021-06-15,2021-06-17,stop,571.7714,551.1485,1,-21.18
INDUSTOWER.NS,2021-06-08,2021-06-17,stop,255.8557,247.4524,1,-8.65
SHRIRAMFIN.NS,2021-06-03,2021-06-18,stop,287.5774,277.7221,4,-40.55
HDFCBANK.NS,2021-06-18,2021-06-21,stop,740.1146,729.2702,2,-23.16
TCS.NS,2021-05-27,2021-06-25,target,3168.1658,3390.0569,10,2186.12
APOLLOHOSP.NS,2021-06-25,2021-06-29,target,3306.2537,3569.2232,10,2595.32
POWERGRID.NS,2021-06-29,2021-07-02,stop,131.1655,128.1780,272,-847.86
NMDC.NS,2021-06-21,2021-07-06,stop,46.5494,43.8675,8,-21.82
TATASTEEL.NS,2021-06-25,2021-07-07,target,113.5567,120.1517,7,45.35
ONGC.NS,2021-07-02,2021-07-08,stop,120.0600,117.1827,4,-11.98
RELIANCE.NS,2021-07-02,2021-07-08,stop,980.5824,964.0544,35,-612.51
POWERGRID.NS,2021-07-07,2021-07-12,stop,130.0112,128.3185,7,-12.75
SHRIRAMFIN.NS,2021-07-12,2021-07-14,stop,292.9264,283.3165,1,-9.90
ONGC.NS,2021-07-14,2021-07-15,stop,120.9208,118.4814,2,-5.12
DLF.NS,2021-07-06,2021-07-16,target,294.8474,330.4952,1,35.34
HAVELLS.NS,2021-07-12,2021-07-19,target,1036.9362,1094.9433,1,56.94
SHRIRAMFIN.NS,2021-07-16,2021-07-19,stop,293.2931,282.9668,1,-10.61
MOTHERSON.NS,2021-07-15,2021-07-20,stop,67.1145,65.6429,5,-7.69
HDFCBANK.NS,2021-06-21,2021-07-20,stop,745.7452,720.6395,2,-51.68
HDFCLIFE.NS,2021-07-08,2021-07-20,stop,687.6872,674.3252,49,-688.11
GRASIM.NS,2021-05-28,2021-07-22,target,1431.9927,1587.8888,2,308.77
SUNPHARMA.NS,2021-04-12,2021-07-30,target,642.6422,757.8820,1,114.54
ICICIBANK.NS,2021-07-22,2021-08-04,target,657.5571,698.8833,5,203.24
BANKBARODA.NS,2021-08-09,2021-08-10,stop,85.2926,81.9590,3,-10.25
SAIL.NS,2021-07-27,2021-08-10,stop,131.0655,126.4235,2,-9.54
SBIN.NS,2021-07-30,2021-08-10,stop,444.0437,425.0746,1,-19.40
NESTLEIND.NS,2021-07-20,2021-08-18,target,893.1425,946.9445,40,2115.28
AXISBANK.NS,2021-08-10,2021-08-20,stop,758.1576,739.0104,1,-19.90
BRITANNIA.NS,2021-08-04,2021-08-20,target,3582.5799,3759.3514,1,173.10
TATACOMM.NS,2021-08-20,2021-08-23,stop,1441.2902,1366.6323,3,-228.19
HINDUNILVR.NS,2021-08-18,2021-08-26,target,2489.9380,2693.3534,15,3012.36
POWERGRID.NS,2021-08-12,2021-08-26,stop,132.8828,130.4070,1,-2.61
BEL.NS,2021-08-26,2021-09-03,target,60.2435,64.1817,676,2620.17
COLPAL.NS,2021-09-03,2021-09-06,stop,1747.7965,1703.2954,22,-1016.99
POWERGRID.NS,2021-09-03,2021-09-06,stop,132.2071,130.5194,37,-67.31
SBIN.NS,2021-09-08,2021-09-16,target,434.7344,457.1477,36,790.83
HDFCBANK.NS,2021-08-23,2021-10-11,target,765.3075,821.5616,6,332.76
JUBLFOOD.NS,2021-10-11,2021-10-12,target,808.4078,855.1801,6,275.64
POWERGRID.NS,2021-09-16,2021-10-13,target,134.3843,148.4871,122,1703.29
GRASIM.NS,2021-09-08,2021-10-14,target,1562.3551,1757.7997,17,3294.34
TECHM.NS,2021-10-14,2021-10-19,target,1448.4474,1551.7119,20,2035.29
HCLTECH.NS,2021-10-20,2021-10-21,stop,1254.2533,1223.7753,10,-317.17
SHRIRAMFIN.NS,2021-10-14,2021-10-22,target,275.8278,310.0127,1,33.89
AXISBANK.NS,2021-10-12,2021-10-25,target,793.7932,844.7249,6,300.67
ICICIBANK.NS,2021-10-14,2021-10-25,target,720.1196,799.6000,1,78.72
SBICARD.NS,2021-10-22,2021-10-29,stop,1118.1173,1081.9673,11,-409.75
SUNPHARMA.NS,2021-10-26,2021-10-29,stop,822.0715,794.7546,8,-225.00
WIPRO.NS,2021-10-13,2021-10-29,stop,334.1089,322.1776,55,-674.27
LODHA.NS,2021-11-01,2021-11-16,target,554.3289,658.3346,33,3412.18
INDUSTOWER.NS,2021-11-16,2021-11-17,stop,297.1970,290.2595,73,-527.88
GAIL.NS,2021-09-22,2021-11-17,stop,101.4347,96.5700,1,-4.96
PIDILITIND.NS,2021-11-17,2021-11-18,stop,1228.0272,1199.2998,17,-509.00
IDFCFIRSTB.NS,2021-11-01,2021-11-22,stop,50.6006,47.8521,350,-979.19
INDUSTOWER.NS,2021-11-22,2021-11-23,stop,298.5483,289.7101,56,-511.41
HINDPETRO.NS,2021-11-24,2021-11-26,stop,213.8470,208.9908,6,-30.41
BIOCON.NS,2021-11-26,2021-11-29,stop,372.3721,351.0487,3,-65.06
BAJAJHLDNG.NS,2021-11-23,2021-12-09,target,4972.4189,5552.8336,3,1725.46
BEL.NS,2021-12-07,2021-12-09,stop,70.4704,68.6656,1,-1.87
BEL.NS,2021-12-14,2021-12-16,stop,70.5372,68.6646,1,-1.94
HINDZINC.NS,2021-12-01,2021-12-16,stop,334.3341,323.6761,3,-32.96
NESTLEIND.NS,2021-12-16,2021-12-17,stop,966.1204,951.5477,1,-15.53
TATAPOWER.NS,2021-12-02,2021-12-17,stop,230.5652,214.7851,1,-16.00
LT.NS,2021-12-09,2021-12-20,stop,1846.6453,1794.7539,9,-483.41
TECHM.NS,2021-10-19,2021-12-24,target,1498.7490,1726.2419,12,2710.56
NESTLEIND.NS,2021-12-22,2021-12-27,stop,966.7335,955.3140,18,-222.85
LT.NS,2021-12-28,2022-01-13,target,1877.5261,1986.5815,20,2142.47
HINDZINC.NS,2022-01-13,2022-01-18,stop,332.0818,326.6731,119,-682.84
BEL.NS,2022-01-04,2022-01-19,stop,71.0377,68.8977,4,-8.84
POWERGRID.NS,2021-11-18,2022-01-21,target,145.4954,163.6906,142,2561.77
SIEMENS.NS,2022-01-20,2022-01-21,stop,1403.1569,1353.7629,20,-1015.45
EICHERMOT.NS,2022-01-28,2022-02-07,stop,2711.6596,2591.0569,8,-986.03
ADANIPOWER.NS,2022-01-28,2022-02-10,target,21.4114,24.3669,2,5.87
YESBANK.NS,2022-02-08,2022-02-14,stop,14.1642,13.6863,1463,-719.47
POWERGRID.NS,2022-01-21,2022-02-14,stop,161.6740,153.8960,129,-1023.72
ADANIENT.NS,2022-02-16,2022-02-17,stop,1776.6754,1741.6071,1,-36.83
CIPLA.NS,2022-02-17,2022-02-18,stop,941.1905,919.1801,1,-22.94
SBIN.NS,2022-02-16,2022-02-22,stop,527.3770,496.6030,1,-31.29
HDFCBANK.NS,2022-02-21,2022-02-22,stop,759.2587,744.4799,2,-31.06
TATASTEEL.NS,2022-02-16,2022-02-22,stop,121.5607,115.0399,2,-13.28
AUBANK.NS,2022-02-23,2022-02-24,stop,637.3185,612.4870,3,-76.37
COALINDIA.NS,2022-01-28,2022-02-24,stop,161.7616,153.9230,117,-935.59
EICHERMOT.NS,2022-02-15,2022-02-24,stop,2666.6647,2612.9352,14,-789.17
MARICO.NS,2022-02-28,2022-03-07,stop,511.5111,489.7550,75,-1669.26
BEL.NS,2022-03-09,2022-03-15,stop,72.8728,68.7812,1,-4.16
ONGC.NS,2022-03-07,2022-03-15,stop,171.9718,162.7371,109,-1024.83
VBL.NS,2022-03-17,2022-03-21,stop,127.3970,123.5564,1,-3.97
BEL.NS,2022-03-17,2022-03-22,stop,70.1017,68.7978,1,-1.37
ITC.NS,2022-03-08,2022-03-23,target,218.8004,242.5775,82,1930.80
HAL.NS,2022-03-16,2022-04-04,target,703.7032,773.5534,25,1727.79
BANKBARODA.NS,2022-03-23,2022-04-07,target,107.5575,121.6370,185,2583.52
VEDL.NS,2022-02-28,2022-04-07,target,365.9156,436.9335,48,3389.59
HINDALCO.NS,2022-04-04,2022-04-12,stop,577.5771,560.8887,33,-569.50
VBL.NS,2022-03-22,2022-04-18,target,127.3272,143.1927,1,15.73
DABUR.NS,2022-04-07,2022-04-19,stop,553.5531,545.7538,79,-659.57
COALINDIA.NS,2022-03-02,2022-04-20,target,171.0855,203.4116,5,160.69
CIPLA.NS,2022-04-21,2022-04-22,stop,1016.5580,989.0602,1,-28.50
APOLLOHOSP.NS,2022-04-19,2022-04-25,stop,4768.7652,4624.3722,7,-1043.63
GODREJPROP.NS,2022-04-19,2022-04-25,stop,1618.6089,1548.7501,6,-428.65
ONGC.NS,2022-04-13,2022-04-25,stop,172.9228,169.3805,107,-397.34
BAJAJHLDNG.NS,2022-04-25,2022-04-29,stop,5419.7658,5211.6346,4,-853.79
BAJAJ-AUTO.NS,2022-04-26,2022-05-04,stop,3728.4757,3596.4009,2,-271.47
BANKBARODA.NS,2022-04-26,2022-05-04,stop,112.9565,108.9410,5,-20.63
VEDL.NS,2022-05-04,2022-05-06,stop,412.2060,364.8175,69,-3296.61
