Ticker,Close,Breakout_Pivot,Buy_Signal,Exit_Signal,RS_Blend,ADV_INR,Stop_Loss
AADHARHFC.NS,479.70001220703125,523.0,False,True,0.031535340170055236,175656781.19887543,483.231915486974
AARTIIND.NS,463.3500061035156,523.0999755859375,False,True,0.07235986893274951,687530606.703508,470.97506322503006
AAVAS.NS,1358.199951171875,1494.9000244140625,False,True,-0.22999244870149463,125489350.5644165,1366.868217121162
ABDL.NS,532.25,600.0,False,True,0.15953179446147614,183838673.91170654,541.5440163431633
ABFRL.NS,62.529998779296875,69.08999633789062,False,True,-0.5458833530016275,285315006.89212644,63.43507317005685
ABREL.NS,1279.0,1598.0,False,True,-0.33233071120916746,425978153.31203,1362.4580981963713
ABSLAMC.NS,1021.0999755859375,1123.5,False,True,0.48283685146050864,591767906.2404907,1033.5524013582187
ACE.NS,896.8499755859375,966.75,False,False,-0.19449134479722568,428589256.1405884,891.8412599190746
ACMESOLAR.NS,281.6499938964844,316.8999938964844,False,True,0.1681388852277237,408040312.6323563,286.2662515916645
AEGISLOG.NS,709.9500122070312,754.0,False,False,-0.11508868804362363,344189810.57153624,688.3320926293294
AFCONS.NS,305.3999938964844,359.04998779296875,False,True,-0.292799277042457,536394243.92334443,325.528179538894
AFFLE.NS,1443.9000244140625,1686.0,False,True,-0.14383085006826193,1117147597.6636658,1469.560234693797
AMBER.NS,7049.5,8974.0,False,True,0.04875575560205099,3452243891.7,7869.757842830535
ANANDRATHI.NS,3533.699951171875,3691.7575498878223,False,True,0.6664983663179712,907699492.0282593,3545.2353479685025
ANANTRAJ.NS,488.70001220703125,564.8499755859375,False,True,-0.06283852959720462,1667229687.0741684,500.8573831917784
ANGELONE.NS,325.0,334.95001220703125,False,False,0.2593662384156422,2083471931.9508958,308.17013534505554
ANURAS.NS,1371.5,1415.0,False,False,0.42695577181529293,519873475.5801697,1347.3367596479122
APTUS.NS,269.1000061035156,291.1766825388109,False,False,-0.12101419506997212,606163181.8030167,259.30075683126597
ARE&M.NS,814.6500244140625,957.0,False,True,-0.1726433195971569,3109547507.2092957,836.1420900438106
ASAHIINDIA.NS,828.9500122070312,887.2000122070312,False,True,-0.0009955740645747127,69853733.72512512,832.3946506462054
ASTERDM.NS,764.8499755859375,770.0,False,False,0.24717787256699877,989112096.5171173,728.8032923774105
ATHERENERG.NS,909.0499877929688,989.4000244140625,False,True,1.3548231592034878,3923664294.0787354,910.21668345421
ATUL.NS,6992.0,7180.0,False,False,0.08917669411115532,355733623.15,6876.278582033115
BALRAMCHIN.NS,530.75,563.4000244140625,False,False,0.03147119656894144,540881876.6263549,527.1370674909161
BANDHANBNK.NS,192.14999389648438,212.66000366210938,False,False,0.18564808996571258,3486088178.4052787,191.69305803892024
BATAINDIA.NS,686.9000244140625,779.0,False,True,-0.39650462880271214,83316085.47998658,708.2272559926504
BAYERCROP.NS,4315.5,4863.89990234375,False,True,-0.07917941471985643,69615511.1090332,4523.017203207313
BBTC.NS,1518.199951171875,1610.800048828125,False,False,-0.16621379875665804,93116806.89888915,1514.902484335931
BEML.NS,1828.800048828125,2037.0999755859375,False,False,0.012399495939165069,575959174.7205994,1811.4306105270994
BIKAJI.NS,676.7999877929688,708.75,False,False,-0.04128504040771737,97594458.82950744,665.0120725160687
BLS.NS,268.3999938964844,295.20001220703125,False,True,-0.25903265191881236,662404243.0330986,272.19270406892304
BLUEDART.NS,4839.5,5775.5,False,True,-0.2544478543446321,81409928.3090332,5206.651361850912
BLUEJET.NS,437.54998779296875,501.6000061035156,False,True,-0.38257502097759494,198054531.4476822,440.1760196047392
BRIGADE.NS,679.75,816.0,False,True,-0.32812436468259243,205392572.06924742,725.7788993931567
BSOFT.NS,319.6000061035156,391.0,False,True,-0.21622536902593403,374319380.24820554,344.0628677370783
CAMS.NS,780.4000244140625,844.9000244140625,False,False,0.03685028030083868,1757276868.8849518,772.3318951517813
CANFINHOME.NS,838.5,943.9000244140625,False,True,0.06910268688010324,153593539.03233337,857.0737544514105
CAPLIPOINT.NS,2016.5999755859375,2060.0,False,False,0.018565181229926918,440526995.337793,1862.3799779016174
CARBORUNIV.NS,1059.1500244140625,1166.4000244140625,False,False,0.13803506030870336,355855932.76250917,1005.7750139547012
CARTRADE.NS,1824.199951171875,2115.0,False,False,-0.11463254997665866,1471969128.706787,1801.3350188562038
CASTROLIND.NS,182.32000732421875,188.1999969482422,False,True,-0.05997328818032586,241938026.8548561,182.7055135031501
CCL.NS,1096.0,1217.5,False,True,0.33208056672092806,304701468.0952576,1113.5074349982372
CDSL.NS,1224.5999755859375,1367.199951171875,False,True,-0.14475170391866926,2594597174.2013,1238.7227160425334
CEATLTD.NS,3167.39990234375,3949.89990234375,False,True,-0.19241219199884868,1006452837.3994751,3322.9616056009277
CENTRALBK.NS,33.849998474121094,36.93000030517578,False,True,-0.05754944294266762,167447453.6360485,34.86375514994541
CESC.NS,180.64999389648438,204.5,False,False,0.1012763433199825,894925552.7382233,180.1050257055098
CGCL.NS,185.92999267578125,204.89999389648438,False,True,0.041839787652678546,572137300.7563546,186.5780936814233
CHALET.NS,800.0999755859375,820.0499877929688,False,False,-0.1120000364629278,109595484.50025329,776.8634246750185
CHAMBLFERT.NS,444.20001220703125,461.0,False,True,-0.18917304669029783,481066434.39438474,445.49976116226793
CHENNPETRO.NS,1012.2000122070312,1159.699951171875,False,True,0.3596471844230655,2476697014.762985,1031.8417874492923
CHOICEIN.NS,664.8499755859375,736.0,False,True,-0.07207958587312698,455853414.79295653,673.2928274488288
CHOLAHLDNG.NS,1631.300048828125,1809.9000244140625,False,True,-0.14809729713058886,484074375.039209,1651.1860071214055
CIEINDIA.NS,462.8999938964844,504.0,False,True,0.08742488999089665,437861870.26826173,466.7743484997463
CLEAN.NS,754.75,899.5,False,True,-0.31453895239618623,642002059.6397003,793.9123398377781
COHANCE.NS,420.1499938964844,514.9000244140625,False,True,-0.5233712180580002,3033690316.878226,430.69082336945036
CONCORDBIO.NS,1116.0,1234.199951171875,False,True,-0.26050401478542484,266904109.67037964,1130.6358548637465
CRAFTSMAN.NS,8575.0,9738.0,False,False,0.4836801594028418,2323158292.15,8193.57256394277
CREDITACC.NS,1293.9000244140625,1568.0,False,True,0.0280784300120791,1528122608.0061524,1332.0560868130003
CROMPTON.NS,290.6000061035156,310.5,False,False,-0.041768858825692146,1897875431.2015228,280.29295138120443
CUB.NS,250.0500030517578,293.510009765625,False,True,0.157379343480983,775195894.6766365,256.5568707618101
CYIENT.NS,905.0499877929688,967.8499755859375,False,False,-0.24997470898762023,415538833.2253784,890.7784336129464
DATAPATTNS.NS,3834.10009765625,4303.0,False,True,0.37360603374992896,6039855960.338574,3894.355808070658
DCMSHRIRAM.NS,1098.0999755859375,1325.0,False,True,-0.007192305740283095,121712053.10529175,1167.322985734066
DEEPAKFERT.NS,1317.800048828125,1364.4000244140625,False,False,-0.034591703267295264,479131958.33480227,1261.1158302594843
DEEPAKNTR.NS,1824.0,1897.9000244140625,False,False,-0.021344569196311287,471924888.5968567,1754.950594745247
DELHIVERY.NS,456.79998779296875,487.5,False,True,0.26436331617435616,1427041324.4139266,463.43572840101143
DEVYANI.NS,116.22000122070312,129.97000122070312,False,True,-0.2727770353514818,674138993.4120156,116.23566803220588
DOMS.NS,2263.0,2429.0,False,True,-0.16332124859495675,140847505.14665526,2302.535742444675
ECLERX.NS,1518.0999755859375,1714.0,False,True,-0.14665073885912028,617723098.1139587,1529.1747457771846
EIDPARRY.NS,798.0499877929688,913.9000244140625,False,True,-0.17524319708585884,241707679.13034362,819.1593679600197
EIHOTEL.NS,322.5,339.54998779296875,False,True,-0.12406329434572021,40670397.65454407,322.89201411719546
ELECON.NS,486.25,579.0,False,True,-0.20635873728569615,445386746.1251877,493.7181403188025
ELGIEQUIP.NS,565.25,574.7000122070312,False,False,0.15897504139752802,177403862.2499817,538.7312900916857
EMAMILTD.NS,428.79998779296875,477.0,False,True,-0.24717096784512566,146380286.9443283,438.03501394996437
EMCURE.NS,1734.0,1830.0,False,False,0.5115478167402833,601148709.1168518,1668.8492803934143
ENGINERSIN.NS,241.39999389648438,267.0,False,True,0.2713741926160662,1190071620.9342308,243.71768804329213
ERIS.NS,1458.199951171875,1450.4000244140625,False,False,-0.024145770561534045,245242176.5973877,1368.3306654834503
FACT.NS,867.2999877929688,951.7000122070312,False,True,-0.023013301640609062,156417995.0024658,879.5177287619198
FINCABLES.NS,1039.699951171875,1172.800048828125,False,False,0.20667314416788848,648612777.38143,1026.847355458896
FIRSTCRY.NS,220.88999938964844,257.5899963378906,False,True,-0.3575269788329887,473742569.94554824,232.32488815400615
FIVESTAR.NS,444.04998779296875,527.9500122070312,False,True,-0.33103871620087155,596448685.7560546,460.9611541282372
FORCEMOT.NS,19083.0,22195.0,False,True,0.4667792066932769,2619350673.35,20196.744617391574
FSL.NS,247.32000732421875,280.8500061035156,False,False,-0.31542890407578306,2173672005.046491,236.09967554429153
GABRIEL.NS,1089.0999755859375,1154.0,False,False,0.4189653373653691,478947278.92857665,1059.6648917786956
GALLANTT.NS,669.8499755859375,938.0,False,True,0.306300187603694,623649611.377533,775.0953307201734
GESHIP.NS,1665.4000244140625,1785.7401180778952,False,False,0.7265421410923062,3805684121.17157,1540.6876096322728
GILLETTE.NS,7684.5,8277.0,False,True,-0.06061657160176139,212610553.925,7866.886208456203
GLAND.NS,2221.800048828125,2273.89990234375,False,False,0.40666948827538046,1396832113.9089355,1916.6048359451668
GMDCLTD.NS,642.7999877929688,754.2999877929688,False,True,0.6438597482522798,2502418665.639444,665.6818208990818
GODIGIT.NS,311.1000061035156,327.79998779296875,False,True,-0.019536007620972032,77691312.13752136,312.63162636247023
GPIL.NS,305.8500061035156,312.75,False,False,0.3527745683043021,1557685280.4734588,293.06428572242226
GRANULES.NS,758.6500244140625,773.2000122070312,False,False,0.47200191906206657,1057551697.400412,719.2875504271668
GRAPHITE.NS,740.5499877929688,802.4000244140625,False,False,0.45792319566914613,1361674765.6771393,728.8315615019548
GRAVITA.NS,1615.300048828125,1846.300048828125,False,True,-0.12424909774692351,451619775.7060059,1656.6190567247888
GRSE.NS,2647.39990234375,3339.0,False,True,0.07470055881383347,8353378747.158545,2759.6465134870864
HBLENGINE.NS,767.6500244140625,875.0,False,True,0.22839863876989475,1360313603.1107635,781.1099271592178
HEG.NS,593.0499877929688,690.0,False,True,0.19800443964344955,1072432800.149115,603.7305032202186
HFCL.NS,139.33999633789062,155.3000030517578,False,False,0.664160889711275,10844016187.417854,129.28580117388225
HINDCOPPER.NS,554.5999755859375,618.0999755859375,False,True,1.1335471430188986,3974420477.919919,560.9639952330488
HOMEFIRST.NS,1079.0999755859375,1238.9000244140625,False,True,-0.08392814786326039,223719772.70444337,1114.1184032884848
HONASA.NS,356.75,364.70001220703125,False,False,0.32866705309262056,193542572.49454346,346.3833652173449
HSCL.NS,581.4000244140625,654.4500122070312,False,False,0.2835487431864939,8865904754.414804,578.1884234243707
IDBI.NS,73.30000305175781,79.9000015258789,False,True,-0.18923737122609646,719249971.2334732,73.59967510412865
IEX.NS,125.62000274658203,135.20140265025967,False,True,-0.22908216007581478,889397293.6579891,125.69697548774911
IFCI.NS,61.40999984741211,66.25,False,False,0.27227779727241164,1436095499.8454392,61.2467440141624
IGIL.NS,352.29998779296875,369.8999938964844,False,False,0.003765657490276554,131356600.6762146,340.81493763498474
IGL.NS,154.8000030517578,173.2899932861328,False,True,-0.23791637299371277,632529860.0766846,159.98525231242198
IIFL.NS,464.0,493.20001220703125,False,False,0.023100866749138443,2400546928.6629395,457.41614558951386
IKS.NS,1628.5999755859375,1764.9000244140625,False,False,-0.0037061916198487086,748918091.724994,1607.9797606149143
INDGN.NS,513.5999755859375,554.0,False,False,-0.08997705844816543,158700422.70763093,511.89635981859857
INDIACEM.NS,400.25,469.8999938964844,False,False,0.15149381205741874,790274198.7644074,400.15329844729285
INDIAMART.NS,1998.0,2190.0,False,True,-0.14881479380179743,180106994.283844,2039.045796423081
INOXWIND.NS,95.2699966430664,108.2699966430664,False,True,-0.42286198754022686,1539848093.7621732,97.72935460677384
INTELLECT.NS,689.9500122070312,834.4000244140625,False,True,-0.34074758017006024,718494917.5672638,716.0225731330522
IOB.NS,33.4900016784668,36.38999938964844,False,True,-0.12516707009222194,150806563.02631626,34.165995595347106
IRB.NS,21.1299991607666,22.270000457763672,False,False,-0.10613512281574793,255866614.5315485,21.055770876728594
IRCON.NS,141.0800018310547,164.39999389648438,False,True,-0.1683951229855263,537843439.5679016,146.8110835860359
ITI.NS,286.0,319.8999938964844,False,True,-0.009571395950196723,189392796.19138795,290.6185166763456
J&KBANK.NS,134.3300018310547,145.0,False,False,0.3146066840823912,665287754.3618851,131.51799684796123
JBCHEPHARM.NS,2163.60009765625,2224.89990234375,False,False,0.27830749713403025,616037970.3364747,2107.1595265900837
JBMA.NS,643.5999755859375,711.2000122070312,False,False,-0.05184349031205029,1231414071.4467254,631.8500198675584
JINDALSAW.NS,219.5399932861328,249.7899932861328,False,True,0.135835823434112,633953326.3814049,227.84130384368547
JKTYRE.NS,361.04998779296875,431.6000061035156,False,True,-0.04296846155519081,364273271.0353287,391.6897830346011
JMFINANCIL.NS,128.10000610351562,147.1999969482422,False,True,0.028027874835755542,341616063.81530607,135.2150130487845
JPPOWER.NS,18.309999465942383,21.049999237060547,False,True,0.16024305373252248,2664641739.692641,18.58737011636511
JUBLINGREA.NS,735.4500122070312,764.7000122070312,False,False,0.07854741376195454,176694179.22992247,714.7015577093882
JUBLPHARMA.NS,1014.2000122070312,1031.699951171875,False,False,0.03600346162254149,119201015.24205932,968.8961037395298
JWL.NS,273.04998779296875,308.6000061035156,False,True,-0.21771041743230712,598599058.5924896,280.7605769608939
JYOTICNC.NS,669.9500122070312,787.25,False,True,-0.3979194547246331,491941254.021225,728.521162874834
KAJARIACER.NS,1053.699951171875,1246.800048828125,False,True,0.06058282222271463,445386705.84539187,1091.7950099926031
KARURVYSYA.NS,286.54998779296875,322.0,False,True,0.40418812127779613,953403515.0259354,292.62775837858385
KAYNES.NS,3001.0,4538.60009765625,False,True,-0.5245002616877367,7331362140.490601,3774.3873012793356
KEC.NS,471.70001220703125,617.0,False,True,-0.4073304127539701,799130396.7971268,545.2744400488133
KFINTECH.NS,828.0499877929688,1006.0,False,True,-0.21401707483656657,1261161806.2231078,876.0740789772934
KIMS.NS,755.7999877929688,791.1500244140625,False,False,0.15905147408969167,511614415.07428896,718.2486083293571
KIRLOSENG.NS,1663.0999755859375,1775.0,False,False,0.9798632036329913,728045402.9707458,1647.9965199467367
KPIL.NS,1243.4000244140625,1329.0,False,False,0.14298039758520767,222816288.68372804,1239.1260746941193
LALPATHLAB.NS,1668.5999755859375,1719.9000244140625,False,False,0.1476661070539876,1295107581.7111754,1556.5172341130715
LATENTVIEW.NS,317.95001220703125,340.8500061035156,False,False,-0.28929812519041626,426128067.92682344,303.7151505003663
LEMONTREE.NS,111.13999938964844,124.04000091552734,False,True,-0.23547089423209494,305962488.66569823,114.53169354693944
LTFOODS.NS,403.8999938964844,439.8999938964844,False,True,0.04837461621789773,147272625.17188263,413.7682089990027
MANAPPURAM.NS,319.1499938964844,317.6965481771378,False,False,0.29636257417442097,1347516743.4108613,301.35383639110705
MAPMYINDIA.NS,911.9500122070312,1126.9000244140625,False,True,-0.517097285090198,630390613.7628937,963.7728136049745
MGL.NS,1075.5999755859375,1190.699951171875,False,True,-0.16979101239532748,231829434.31466675,1092.7048075964226
MINDACORP.NS,517.4000244140625,551.75,False,True,-0.03642164146940026,133164718.92342834,521.1239972693204
MMTC.NS,63.93000030517578,70.30000305175781,False,True,0.02786266329026907,164912441.17703095,64.24104878116962
MRPL.NS,148.1300048828125,194.85000610351562,False,True,0.020093675629727588,1762366612.6455855,160.2945081487109
MSUMI.NS,39.720001220703125,43.439998626708984,False,True,-0.03688231600364343,435127640.6860693,40.22121121030407
NATCOPHARM.NS,1156.300048828125,1226.800048828125,False,False,0.4182142636533589,719133342.129419,1138.5556213887119
NAVA.NS,627.3499755859375,739.4000244140625,False,True,0.2661027952180637,514322273.6264862,657.4219137484051
NAVINFLUOR.NS,7046.5,7200.0,False,False,0.45764855619400513,2190450214.05,6827.300888535308
NBCC.NS,93.01000213623047,101.94999694824219,False,True,-0.14671702812717874,1100390670.0689588,93.31432297781794
NCC.NS,146.6699981689453,171.77000427246094,False,True,-0.29401575446856737,473656231.73978424,158.7888428905401
NETWEB.NS,3841.699951171875,4492.0,False,True,0.7122174500280581,5778700325.379908,3915.3176081336683
NEULANDLAB.NS,16624.0,18305.0,False,False,0.22260507636249355,1361056779.7,16078.767078647681
NEWGEN.NS,450.29998779296875,534.0,False,True,-0.5729475924393655,804350150.844606,473.1470873556987
NH.NS,1902.4000244140625,1904.4000244140625,False,False,0.07289430276478148,552604400.1043762,1824.5685075216632
NIVABUPA.NS,81.51000213623047,89.7699966430664,False,False,0.0071933524478310605,355147711.619614,79.67803333439403
NSLNISP.NS,43.209999084472656,46.0,False,False,0.08479046552429241,293651754.9815489,42.66160404926351
NUVAMA.NS,1476.199951171875,1632.2895900778635,False,False,0.1910863926981908,1212446585.0225646,1424.1168166368684
NUVOCO.NS,314.70001220703125,340.0,False,False,-0.13227587043548072,199321080.38926545,312.8061269471708
OLAELEC.NS,36.959999084472656,38.88999938964844,False,False,-0.2246073995442044,2380322226.2942224,35.60191452416417
OLECTRA.NS,1220.800048828125,1397.9000244140625,False,True,-0.06914557153525021,1097320978.1188965,1235.9547141658802
ONESOURCE.NS,1867.4000244140625,1917.800048828125,False,False,0.13586086186954055,969461259.5925415,1761.4021377963957
PARADEEP.NS,124.36000061035156,138.47999572753906,False,True,-0.21741702254997614,974743910.3021733,124.80434863777666
PCBL.NS,292.6499938964844,313.0,False,False,-0.1990350081169464,664852473.1622986,285.513386513388
PFIZER.NS,4687.60009765625,5035.39990234375,False,True,0.028794448603944728,120516229.63679199,4776.585879822638
PGEL.NS,461.8500061035156,577.9500122070312,False,True,-0.33789910489587527,1136182807.703595,505.9465970648687
PNBHOUSING.NS,1060.800048828125,1095.800048828125,False,False,0.05918073046796577,1220486661.318048,1030.0247219177527
POLYMED.NS,1459.4000244140625,1710.0,False,True,-0.3289084821539691,204013662.5666992,1519.4174601297716
POONAWALLA.NS,400.1000061035156,468.29998779296875,False,True,-0.043212433150894826,967044049.7002823,420.8938905458638
PPLPHARMA.NS,176.35000610351562,196.44000244140625,False,False,-0.12890489779705933,1710545563.869226,169.05641779337083
PTCIL.NS,15796.0,17400.0,False,True,0.0422721171629992,186061168.55,16421.27463421395
PVRINOX.NS,996.0999755859375,1110.0,False,True,-0.006375408142600274,470008748.46365356,1017.7635191394958
RAILTEL.NS,320.29998779296875,351.95001220703125,False,True,-0.10554877529615866,518683334.0516418,322.79332578171676
RAINBOW.NS,1342.0,1363.0,False,False,-0.018510587017302925,245891424.92869264,1292.8683444915046
RAMCOCEM.NS,879.9500122070312,1005.1500244140625,False,True,-0.11168770549688571,280375796.15694886,934.891816121352
RBLBANK.NS,328.5,349.8999938964844,False,False,0.3561017564547985,2127651810.4184356,328.4428706084697
REDINGTON.NS,224.17999267578125,228.49000549316406,False,False,-0.20339262180919288,754972809.5536972,219.6383458887654
RHIM.NS,386.45001220703125,426.70001220703125,False,True,-0.17742301399467386,36918037.70657043,394.31983166169033
RITES.NS,204.22000122070312,230.85000610351562,False,True,-0.15626849090080094,133908686.06568298,213.79012877541606
RKFORGE.NS,557.9000244140625,630.9839016881873,False,True,-0.057297732404529504,588136105.4414947,576.9518123921521
RPOWER.NS,27.1299991607666,30.799999237060547,False,True,-0.3699812527995667,1274044875.8278928,27.588685649522155
RRKABEL.NS,1962.4000244140625,2049.0,False,False,0.4595405715705889,1770349337.8705018,1796.1005249961884
SAGILITY.NS,42.099998474121094,45.400001525878906,False,True,-0.12128931971148779,825065710.8197311,42.292747948490586
SAILIFE.NS,1141.300048828125,1148.5999755859375,False,False,0.4300752610506369,1049362816.0972961,1080.5345001837802
SAMMAANCAP.NS,141.8000030517578,153.0,False,True,-0.001779296941692557,2219711275.288273,143.96805889722708
SAPPHIRE.NS,181.0500030517578,212.6999969482422,False,False,-0.3518144760520418,740571154.6354668,180.8062696220058
SARDAEN.NS,554.25,624.0,False,True,0.1609867130926598,322401773.174353,566.2089186723299
SAREGAMA.NS,406.5,443.0,False,False,-0.14043940651081874,3327500411.489432,364.68575680259676
SBFC.NS,90.58999633789062,103.22000122070312,False,True,-0.1274305074097854,158729573.846381,92.844612824895
SCHNEIDER.NS,1300.0,1370.0,False,False,0.8843158821986208,243793623.85740358,1226.495296769926
SCI.NS,327.1499938964844,368.75,False,False,0.7062827988723558,4220512331.901326,315.99897308447515
SHYAMMETL.NS,922.5999755859375,934.9000244140625,False,False,0.024574298902635718,734919096.3187195,875.8626640745993
SIGNATURE.NS,820.75,928.0,False,True,-0.2689311647588427,212057457.45293579,854.2452320012682
SOBHA.NS,1371.5999755859375,1577.0,False,True,-0.030934905141998526,352659549.73793334,1392.7171476615326
SONACOMS.NS,588.5999755859375,614.0,False,False,0.15244970164741103,1658308445.6998017,578.1708208141009
SONATSOFTW.NS,267.04998779296875,307.8999938964844,False,False,-0.3003612304442427,666257611.6110092,265.96891862381085
SPLPETRO.NS,688.25,847.0,False,True,0.025366514450447356,100270114.61146545,722.2618270553485
STARHEALTH.NS,519.7999877929688,586.25,False,False,0.1403657187838215,391685181.5082321,508.98319485398633
SUMICHEM.NS,460.75,514.5,False,False,-0.07219939817118386,189506135.70200196,452.2017534058772
SUNTV.NS,517.4500122070312,656.0,False,True,-0.12422797850706195,256969257.04490966,561.857413596867
SWANCORP.NS,320.8500061035156,365.79998779296875,False,True,-0.28016265526200035,392576097.4756607,330.6766293546639
SYNGENE.NS,466.04998779296875,518.5499877929688,False,False,-0.27622748260418695,2143787798.4641755,456.08186299863786
SYRMA.NS,1004.0,1188.0,False,False,0.5886090264130852,1803079104.600937,1000.7173134660724
TARIL.NS,304.75,358.0,False,True,-0.23121523360733146,1926158524.304004,308.7890681076674
TATACHEM.NS,729.9500122070312,854.8499755859375,False,True,-0.12961704806373547,2199676004.7445464,750.0259710531404
TATATECH.NS,674.4500122070312,672.0,False,False,-0.028973522181590727,1783401152.0737793,616.2109460956103
TBOTEK.NS,1179.300048828125,1310.300048828125,False,True,-0.11376964484905382,94466301.21899414,1205.6034362057876
TECHNOE.NS,1202.699951171875,1335.5999755859375,False,True,-0.013337522047119976,280678463.98409426,1218.1301037168585
TEGA.NS,1578.5999755859375,1744.0999755859375,False,True,-0.03591304616012399,56328080.37232666,1627.054529116737
TEJASNET.NS,466.3999938964844,554.9500122070312,False,False,-0.24241251196195357,3712051043.5920424,449.8912838125556
TIMKEN.NS,3656.199951171875,3679.60009765625,False,False,0.2384074876238595,306409361.1132568,3515.8855764784685
TITAGARH.NS,746.9500122070312,869.7000122070312,False,True,-0.10056136013198985,1483006765.5763855,766.3915597999602
TRIDENT.NS,24.270000457763672,27.190000534057617,False,True,-0.14462401141484355,149763787.07849264,25.284018959111492
TRITURBINE.NS,656.5499877929688,655.4000244140625,False,False,0.13371735111024363,1567940063.0276,578.3164771484088
TTML.NS,42.119998931884766,49.7400016784668,False,True,-0.26201539225144577,220589397.94920558,42.443083985198236
UCOBANK.NS,24.530000686645508,27.489999771118164,False,True,-0.19209574484691277,136670067.06225157,25.628500150191954
USHAMART.NS,465.5,490.0,False,False,0.3081097332657703,465989030.3179337,461.2498292088442
UTIAMC.NS,947.9500122070312,1083.0,False,True,-0.13305158463049432,244033221.6804138,965.8531613502081
VIJAYA.NS,1271.699951171875,1379.300048828125,False,False,0.3096845377877145,498118828.013385,1206.1255190812756
VTL.NS,609.75,647.0,False,False,0.30649204789845663,377541632.44551694,597.7838932362665
WELCORP.NS,1316.699951171875,1377.4000244140625,False,False,0.5832429407777655,1259719925.9134521,1247.6991107369429
WELSPUNLIV.NS,141.64999389648438,141.8000030517578,False,False,-0.0002856551385063775,301184515.12559354,133.70443246191806
WHIRLPOOL.NS,856.0,1029.949951171875,False,True,-0.31772831669967067,322106485.70616454,896.2679096156515
WOCKPHARMA.NS,1611.9000244140625,1778.0,False,False,0.23277376633888527,4765924241.530622,1523.598166897426
ZEEL.NS,82.94999694824219,97.0,False,True,-0.26944963861817994,1483629329.4422982,87.70031584796497
ZENSARTECH.NS,490.3500061035156,608.5,False,True,-0.3579547616124842,268309899.35362703,514.828134927286
ZENTEC.NS,1604.199951171875,1788.800048828125,False,False,0.011218855892311738,1105242814.834601,1585.563472586797
ZFCVINDIA.NS,14410.0,15549.0,False,True,0.09659667327293349,250806737.55,14501.892967281254
ZYDUSWELL.NS,512.5499877929688,542.0,False,False,0.3076128741567373,264525937.91623992,501.84831931130026
